fecha,periodo,anio,trimestre,pib_real,importaciones_reales,exportaciones_reales,itcrm,pib_socios_indice,commodity_price_index,ln_pib_real,ln_importaciones_reales,ln_exportaciones_reales,ln_itcrm,ln_pib_socios,ln_commodity_price_index,d_ln_pib_real,d_ln_importaciones_reales,d_ln_exportaciones_reales,d_ln_itcrm,d_ln_pib_socios,d_ln_commodity_price_index,crecimiento_pib_aprox,crecimiento_importaciones_aprox,crecimiento_exportaciones_aprox,variacion_itcrm_aprox,crecimiento_pib_socios_aprox,variacion_commodities_aprox,trimestre_factor,dummy_q2,dummy_q3,dummy_q4,dummy_crisis_global,dummy_crisis_2018,dummy_covid
2006-07-01,2006 Q3,2006,3,562978.9656268766,109844.576627056,139275.06000824485,165.9540555958801,110.42593888982282,85.57114051235332,13.240997545192753,11.60682170587988,11.84420610575049,5.111710976528889,4.704345059957857,4.449348082754759,-0.08687707212648199,0.07660793137420896,-0.015363930643456314,-4.2505697013428545e-4,0.012253586198944788,0.00503574565310938,-8.6877072126482,7.660793137420896,-1.5363930643456314,-0.042505697013428545,1.2253586198944788,0.503574565310938,Q3,0,1,0,0,0,0
2006-10-01,2006 Q4,2006,4,572794.0466305884,112095.47619426234,144930.84608108603,163.56105535497915,111.62107720385997,79.81875693189,13.258281501122376,11.627106253154636,11.884011984059772,5.097186347878285,4.715109895948553,4.379758526107815,0.017283955929622508,0.020284547274755482,0.03980587830928073,-0.014524628650604221,0.010764835990695332,-0.06958955664694422,1.7283955929622508,2.0284547274755482,3.980587830928073,-1.452462865060422,1.0764835990695332,-6.958955664694422,Q4,0,0,1,0,0,0
2007-01-01,2007 Q1,2007,1,576846.8856994272,112275.54046719316,129994.2930727219,163.24253183080532,113.19040327755411,79.86404637875667,13.265332147536022,11.628711311724741,11.77524582903351,5.09523702028504,4.729071385475283,4.3803257687556405,0.0070506464136457225,0.0016050585701048448,-0.1087661550262613,-0.0019493275932447318,0.013961489526730375,5.672426478255943e-4,0.7050646413645723,0.16050585701048448,-10.87661550262613,-0.19493275932447318,1.3961489526730375,0.05672426478255943,Q1,0,0,0,0,0,0
2007-04-01,2007 Q2,2007,2,674620.5630064849,117677.32624788815,151852.51450331474,161.94424944308818,114.74794650859424,89.78584634876,13.421905682921713,11.675701634486002,11.930665029463002,5.08725213676269,4.74273795343059,4.497427349843151,0.1565735353856912,0.04699032276126047,0.15541920042949187,-0.00798488352234994,0.013666567955306519,0.11710158108751045,15.657353538569119,4.699032276126047,15.541920042949187,-0.7984883522349939,1.366656795530652,11.710158108751045,Q2,1,0,0,0,0,0
2007-07-01,2007 Q3,2007,3,610425.6940148536,136188.56334207152,153959.99205222024,157.58525044375656,115.78925991749055,94.1764239738,13.321911851799845,11.821795699583591,11.944448055775313,5.059966584489253,4.751771814011136,4.545169873971357,-0.09999383112186777,0.14609406509758927,0.013783026312310653,-0.027285552273437652,0.009033860580546005,0.04774252412820612,-9.999383112186777,14.609406509758927,1.3783026312310653,-2.728555227343765,0.9033860580546005,4.774252412820612,Q3,0,1,0,0,0,0
2007-10-01,2007 Q4,2007,4,625876.8678635969,136704.0597547481,160654.2198809369,158.8753428463374,117.23479388023706,107.73057935716,13.346908934031383,11.82557372055012,11.987009631742977,5.068119887470075,4.764178709195157,4.6796334747544455,0.02499708223153796,0.0037780209665285724,0.042561575967663856,0.008153302980821842,0.012406895184021494,0.1344636007830884,2.499708223153796,0.37780209665285724,4.256157596766386,0.8153302980821842,1.2406895184021494,13.446360078308839,Q4,0,0,1,0,0,0
2008-01-01,2008 Q1,2008,1,616720.3570644783,138615.196997182,138205.65471421785,159.28439423151988,118.14145553637594,120.34374440772001,13.33217097010638,11.839457006171523,11.836498106368778,5.070691247468816,4.7718826822397595,4.790352184545963,-0.014737963925002262,0.01388328562140373,-0.1505115253741991,0.0025713599987415847,0.0077039730446024635,0.11071870979151743,-1.4737963925002262,1.388328562140373,-15.05115253741991,0.25713599987415847,0.7703973044602463,11.071870979151743,Q1,0,0,0,0,0,0
2008-04-01,2008 Q2,2008,2,711405.5004552329,147043.53953203355,147769.55715328988,152.77978975297697,120.04330102357173,145.87198351953333,13.4749978703407,11.898484009198821,11.903409293028398,5.028997601969951,4.787852519557376,4.982729411863581,0.14282690023431854,0.05902700302729791,0.06691118665962037,-0.04169364549886545,0.015969837317616253,0.19237722731761853,14.282690023431854,5.902700302729791,6.691118665962037,-4.169364549886545,1.5969837317616253,19.237722731761853,Q2,1,0,0,0,0,0
2008-07-01,2008 Q3,2008,3,647087.9597424942,153056.79563738545,169221.27116816866,142.70976281352287,121.24377064532459,138.39773156733668,13.380237514385612,11.938564344808201,12.038962434376579,4.960812937093701,4.79780315237676,4.930131652639828,-0.0947603559550867,0.04008033560937996,0.13555314134818097,-0.06818466487624963,0.009950632819384353,-0.05259775922375365,-9.47603559550867,4.008033560937996,13.555314134818097,-6.818466487624963,0.9950632819384353,-5.259775922375365,Q3,0,1,0,1,0,0
2008-10-01,2008 Q4,2008,4,613490.821702641,132326.80332668536,145677.599528055,128.30700795266304,117.22547917758483,80.92549279066,13.3269205824713,11.793029924645309,11.88915123656155,4.854425891740664,4.764099252641297,4.393528889267477,-0.05331693191431164,-0.14553442016289253,-0.14981119781502805,-0.10638704535303667,-0.03370389973546306,-0.5366027633723505,-5.331693191431164,-14.553442016289253,-14.981119781502805,-10.638704535303667,-3.370389973546306,-53.66027633723505,Q4,0,0,1,1,0,0
2009-01-01,2009 Q1,2009,1,578553.0442424045,108884.58517996111,127658.2065877633,132.84412450399967,115.64902718871882,68.31159850828,13.268285514139063,11.598043748671946,11.757111710362343,4.889176444686586,4.75055997695784,4.2240795692645765,-0.058635068332238305,-0.1949861759733622,-0.13203952619920756,0.034750552945921775,-0.013539275683457141,-0.1694493200029008,-5.8635068332238305,-19.49861759733622,-13.203952619920756,3.4750552945921775,-1.3539275683457141,-16.94493200029008,Q1,0,0,0,1,0,0
